position_x,position_y,task_type,wifi_rssi,wifi_snr,wifi_bandwidth,wifi_latency,wifi_distance,5g_rssi,5g_snr,5g_bandwidth,5g_latency,5g_distance,ble_rssi,ble_snr,ble_bandwidth,ble_latency,ble_distance,optimal_network
739,949,0,-999.0,-999.0,0.0,9999,9999.0,-76.1,23.9,200.0,10,351.17232237179513,-999.0,-999.0,0.0,9999,9999.0,1
749,949,0,-999.0,-999.0,0.0,9999,9999.0,-75.4,24.6,200.0,10,352.42304124446804,-999.0,-999.0,0.0,9999,9999.0,1
739,949,1,-999.0,-999.0,0.0,9999,9999.0,-81.8,18.2,200.0,11,351.17232237179513,-999.0,-999.0,0.0,9999,9999.0,1
739,959,1,-999.0,-999.0,0.0,9999,9999.0,-76.6,23.4,200.0,10,361.1121709386157,-999.0,-999.0,0.0,9999,9999.0,1
739,949,1,-999.0,-999.0,0.0,9999,9999.0,-83.1,16.9,200.0,12,691.6082706272388,-999.0,-999.0,0.0,9999,9999.0,1
739,939,2,-999.0,-999.0,0.0,9999,9999.0,-80.3,19.7,200.0,10,682.233097995106,-999.0,-999.0,0.0,9999,9999.0,1
749,939,1,-999.0,-999.0,0.0,9999,9999.0,-77.1,22.9,200.0,10,342.52299192900904,-999.0,-999.0,0.0,9999,9999.0,1
759,939,0,-999.0,-999.0,0.0,9999,9999.0,-71.0,29.0,200.0,10,344.095916860401,-999.0,-999.0,0.0,9999,9999.0,1
759,949,0,-999.0,-999.0,0.0,9999,9999.0,-78.4,21.6,200.0,10,353.9519741433857,-999.0,-999.0,0.0,9999,9999.0,1
749,949,0,-999.0,-999.0,0.0,9999,9999.0,-80.5,19.5,200.0,10,352.42304124446804,-999.0,-999.0,0.0,9999,9999.0,1
739,949,0,-999.0,-999.0,0.0,9999,9999.0,-81.2,18.8,200.0,10,351.17232237179513,-999.0,-999.0,0.0,9999,9999.0,1
739,959,1,-999.0,-999.0,0.0,9999,9999.0,-72.8,27.2,200.0,10,361.1121709386157,-999.0,-999.0,0.0,9999,9999.0,1
739,949,1,-999.0,-999.0,0.0,9999,9999.0,-75.8,24.2,200.0,10,351.17232237179513,-999.0,-999.0,0.0,9999,9999.0,1
739,939,1,-999.0,-999.0,0.0,9999,9999.0,-79.6,20.4,200.0,10,341.2359887233467,-999.0,-999.0,0.0,9999,9999.0,1
739,929,0,-999.0,-999.0,0.0,9999,9999.0,-77.5,22.5,200.0,10,331.3034862478812,-999.0,-999.0,0.0,9999,9999.0,1
739,939,2,-999.0,-999.0,0.0,9999,9999.0,-85.4,14.6,200.0,18,341.2359887233467,-999.0,-999.0,0.0,9999,9999.0,1
729,939,2,-999.0,-999.0,0.0,9999,9999.0,-82.7,17.3,200.0,12,678.7945197185965,-999.0,-999.0,0.0,9999,9999.0,1
739,939,0,-999.0,-999.0,0.0,9999,9999.0,-78.1,21.9,200.0,10,341.2359887233467,-999.0,-999.0,0.0,9999,9999.0,1
749,939,0,-999.0,-999.0,0.0,9999,9999.0,-72.0,28.0,200.0,10,342.52299192900904,-999.0,-999.0,0.0,9999,9999.0,1
759,939,0,-999.0,-999.0,0.0,9999,9999.0,-77.1,22.9,200.0,10,344.095916860401,-999.0,-999.0,0.0,9999,9999.0,1
769,939,0,-999.0,-999.0,0.0,9999,9999.0,-78.9,21.1,200.0,10,693.3123394257454,-999.0,-999.0,0.0,9999,9999.0,1
779,939,0,-999.0,-999.0,0.0,9999,9999.0,-76.1,23.9,200.0,10,348.0833233580718,-999.0,-999.0,0.0,9999,9999.0,1
779,949,0,-999.0,-999.0,0.0,9999,9999.0,-77.1,22.9,200.0,10,357.8295683701949,-999.0,-999.0,0.0,9999,9999.0,1
779,939,0,-999.0,-999.0,0.0,9999,9999.0,-82.3,17.7,200.0,11,348.0833233580718,-999.0,-999.0,0.0,9999,9999.0,1
779,949,1,-999.0,-999.0,0.0,9999,9999.0,-74.8,25.2,200.0,10,357.8295683701949,-999.0,-999.0,0.0,9999,9999.0,1
789,949,1,-999.0,-999.0,0.0,9999,9999.0,-75.4,24.6,200.0,10,360.16940458623077,-999.0,-999.0,0.0,9999,9999.0,1
779,949,1,-999.0,-999.0,0.0,9999,9999.0,-72.5,27.5,200.0,10,357.8295683701949,-999.0,-999.0,0.0,9999,9999.0,1
779,959,0,-999.0,-999.0,0.0,9999,9999.0,-82.4,17.6,200.0,11,367.589444897429,-999.0,-999.0,0.0,9999,9999.0,1
789,959,0,-999.0,-999.0,0.0,9999,9999.0,-86.5,13.5,200.0,23,719.5846023922413,-999.0,-999.0,0.0,9999,9999.0,1
779,959,1,-94.8,0.2,10.26,997,210.05237442123808,-81.2,18.8,200.0,11,367.589444897429,-999.0,-999.0,0.0,9999,9999.0,1
769,959,1,-999.0,-999.0,0.0,9999,9999.0,-76.1,23.9,200.0,10,365.57078657901536,-999.0,-999.0,0.0,9999,9999.0,1
769,949,0,-999.0,-999.0,0.0,9999,9999.0,-86.2,13.8,200.0,21,702.5396785947396,-999.0,-999.0,0.0,9999,9999.0,1
759,949,1,-999.0,-999.0,0.0,9999,9999.0,-71.9,28.1,200.0,10,353.9519741433857,-999.0,-999.0,0.0,9999,9999.0,1
759,939,0,-999.0,-999.0,0.0,9999,9999.0,-76.8,23.2,200.0,10,344.095916860401,-999.0,-999.0,0.0,9999,9999.0,1
759,929,1,-999.0,-999.0,0.0,9999,9999.0,-78.5,21.5,200.0,10,334.24841061701403,-999.0,-999.0,0.0,9999,9999.0,1
759,919,0,-94.2,0.8,11.33,995,173.90227140552247,-72.2,27.8,200.0,10,324.4102341172362,-999.0,-999.0,0.0,9999,9999.0,0
769,919,1,-999.0,-999.0,0.0,9999,9999.0,-73.3,26.7,200.0,10,326.377082528783,-999.0,-999.0,0.0,9999,9999.0,1
779,919,2,-999.0,-999.0,0.0,9999,9999.0,-71.1,28.9,200.0,10,328.63657739210953,-999.0,-999.0,0.0,9999,9999.0,1
779,929,0,-999.0,-999.0,0.0,9999,9999.0,-80.2,19.8,200.0,10,338.35188783277096,-999.0,-999.0,0.0,9999,9999.0,1
779,939,1,-999.0,-999.0,0.0,9999,9999.0,-67.1,32.9,200.0,10,348.0833233580718,-999.0,-999.0,0.0,9999,9999.0,1
779,949,1,-999.0,-999.0,0.0,9999,9999.0,-85.0,15.0,200.0,16,857.5791508659711,-999.0,-999.0,0.0,9999,9999.0,1
779,939,0,-999.0,-999.0,0.0,9999,9999.0,-77.3,22.7,200.0,10,348.0833233580718,-999.0,-999.0,0.0,9999,9999.0,1
779,929,1,-999.0,-999.0,0.0,9999,9999.0,-76.0,24.0,200.0,10,338.35188783277096,-999.0,-999.0,0.0,9999,9999.0,1
779,919,1,-999.0,-999.0,0.0,9999,9999.0,-73.8,26.2,200.0,10,328.63657739210953,-999.0,-999.0,0.0,9999,9999.0,1
789,919,0,-94.9,0.1,10.16,997,169.3576098083579,-76.9,23.1,200.0,10,331.1827290182868,-999.0,-999.0,0.0,9999,9999.0,0
789,909,0,-93.8,1.2,12.13,992,159.38004893963358,-77.4,22.6,200.0,10,674.0934653295491,-999.0,-999.0,0.0,9999,9999.0,0
789,899,0,-94.5,0.5,10.79,996,149.40548852033515,-87.3,12.7,200.0,30,665.0729283319237,-999.0,-999.0,0.0,9999,9999.0,0
789,889,1,-94.5,0.5,10.87,996,139.43457247038842,-78.1,21.9,200.0,10,656.0807877083431,-999.0,-999.0,0.0,9999,9999.0,1
799,889,1,-999.0,-999.0,0.0,9999,9999.0,-71.8,28.2,200.0,10,305.486497246605,-999.0,-999.0,0.0,9999,9999.0,1
809,889,0,-999.0,-999.0,0.0,9999,9999.0,-76.2,23.8,200.0,10,308.8721418321827,-999.0,-999.0,0.0,9999,9999.0,1
819,889,1,-999.0,-999.0,0.0,9999,9999.0,-68.5,31.5,200.0,10,312.54119728445403,-999.0,-999.0,0.0,9999,9999.0,1
809,889,1,-999.0,-999.0,0.0,9999,9999.0,-73.8,26.2,200.0,10,308.8721418321827,-999.0,-999.0,0.0,9999,9999.0,1
819,889,0,-999.0,-999.0,0.0,9999,9999.0,-72.7,27.3,200.0,10,312.54119728445403,-999.0,-999.0,0.0,9999,9999.0,1
809,889,0,-999.0,-999.0,0.0,9999,9999.0,-76.1,23.9,200.0,10,308.8721418321827,-999.0,-999.0,0.0,9999,9999.0,1
809,879,0,-999.0,-999.0,0.0,9999,9999.0,-63.0,37.0,200.0,10,299.5363083167047,-999.0,-999.0,0.0,9999,9999.0,1
809,889,1,-999.0,-999.0,0.0,9999,9999.0,-75.9,24.1,200.0,10,308.8721418321827,-999.0,-999.0,0.0,9999,9999.0,1
809,899,0,-999.0,-999.0,0.0,9999,9999.0,-75.5,24.5,200.0,10,318.2483307104689,-999.0,-999.0,0.0,9999,9999.0,1
809,889,0,-999.0,-999.0,0.0,9999,9999.0,-71.3,28.7,200.0,10,308.8721418321827,-999.0,-999.0,0.0,9999,9999.0,1
819,889,0,-94.2,0.8,11.31,995,140.29255147726127,-77.9,22.1,200.0,10,312.54119728445403,-999.0,-999.0,0.0,9999,9999.0,0
829,889,0,-94.3,0.7,11.25,995,141.9929575718458,-76.1,23.9,200.0,10,316.48380685273617,-999.0,-999.0,0.0,9999,9999.0,0
829,899,0,-91.2,3.8,17.73,961,151.79591562357663,-66.1,33.9,200.0,10,325.64090652127845,-999.0,-999.0,0.0,9999,9999.0,0
819,899,0,-93.1,1.9,13.54,987,150.20652449211386,-76.5,23.5,200.0,10,321.8105032468642,-999.0,-999.0,0.0,9999,9999.0,0
819,889,0,-91.6,3.4,16.73,969,140.29255147726127,-72.8,27.2,200.0,10,312.54119728445403,-999.0,-999.0,0.0,9999,9999.0,0
819,899,0,-999.0,-999.0,0.0,9999,9999.0,-78.2,21.8,200.0,10,321.8105032468642,-999.0,-999.0,0.0,9999,9999.0,1
809,899,0,-92.4,2.6,15.06,980,149.27156460625713,-74.4,25.6,200.0,10,318.2483307104689,-999.0,-999.0,0.0,9999,9999.0,0
809,909,0,-92.7,2.3,14.31,984,159.25451327984396,-77.3,22.7,200.0,10,327.66141060552127,-999.0,-999.0,0.0,9999,9999.0,0
809,919,2,-999.0,-999.0,0.0,9999,9999.0,-78.6,21.4,200.0,10,691.8395767806292,-999.0,-999.0,0.0,9999,9999.0,1
799,919,0,-999.0,-999.0,0.0,9999,9999.0,-74.2,25.8,200.0,10,334.0089819151575,-999.0,-999.0,0.0,9999,9999.0,1
789,919,0,-999.0,-999.0,0.0,9999,9999.0,-78.5,21.5,200.0,10,331.1827290182868,-999.0,-999.0,0.0,9999,9999.0,1
779,919,0,-999.0,-999.0,0.0,9999,9999.0,-79.2,20.8,200.0,10,328.63657739210953,-999.0,-999.0,0.0,9999,9999.0,1
779,929,0,-999.0,-999.0,0.0,9999,9999.0,-77.5,22.5,200.0,10,338.35188783277096,-999.0,-999.0,0.0,9999,9999.0,1
769,929,0,-999.0,-999.0,0.0,9999,9999.0,-76.8,23.2,200.0,10,684.1067168212866,-999.0,-999.0,0.0,9999,9999.0,1
759,929,0,-90.5,4.5,19.24,945,183.63550854886427,-78.5,21.5,200.0,10,334.24841061701403,-999.0,-999.0,0.0,9999,9999.0,0
759,919,0,-999.0,-999.0,0.0,9999,9999.0,-76.9,23.1,200.0,10,324.4102341172362,-999.0,-999.0,0.0,9999,9999.0,1
749,919,0,-999.0,-999.0,0.0,9999,9999.0,-72.1,27.9,200.0,10,322.7413825340655,-999.0,-999.0,0.0,9999,9999.0,1
739,919,0,-999.0,-999.0,0.0,9999,9999.0,-77.4,22.6,200.0,10,834.6747869679543,-999.0,-999.0,0.0,9999,9999.0,1
749,919,1,-999.0,-999.0,0.0,9999,9999.0,-78.2,21.8,200.0,10,322.7413825340655,-999.0,-999.0,0.0,9999,9999.0,1
749,929,1,-999.0,-999.0,0.0,9999,9999.0,-78.4,21.6,200.0,10,332.62892237446823,-999.0,-999.0,0.0,9999,9999.0,1
739,929,0,-999.0,-999.0,0.0,9999,9999.0,-76.0,24.0,200.0,10,331.3034862478812,-999.0,-999.0,0.0,9999,9999.0,1
729,929,1,-999.0,-999.0,0.0,9999,9999.0,-76.9,23.1,200.0,10,330.2756424564185,-999.0,-999.0,0.0,9999,9999.0,1
729,919,1,-999.0,-999.0,0.0,9999,9999.0,-73.7,26.3,200.0,10,320.31546949843056,-999.0,-999.0,0.0,9999,9999.0,1
729,909,0,-999.0,-999.0,0.0,9999,9999.0,-80.4,19.6,200.0,10,310.35785796399614,-999.0,-999.0,0.0,9999,9999.0,1
719,909,0,-999.0,-999.0,0.0,9999,9999.0,-79.4,20.6,200.0,10,647.1800367749302,-999.0,-999.0,0.0,9999,9999.0,1
719,919,2,-999.0,-999.0,0.0,9999,9999.0,-73.4,26.6,200.0,10,319.5653297840678,-999.0,-999.0,0.0,9999,9999.0,1
719,929,2,-999.0,-999.0,0.0,9999,9999.0,-80.1,19.9,200.0,10,666.03453363921,-999.0,-999.0,0.0,9999,9999.0,1
719,939,1,-999.0,-999.0,0.0,9999,9999.0,-81.4,18.6,200.0,11,339.532030889576,-999.0,-999.0,0.0,9999,9999.0,1
709,939,0,-94.2,0.8,11.37,995,209.76653689280377,-81.5,18.5,200.0,11,339.1194479825656,-999.0,-999.0,0.0,9999,9999.0,0
699,939,0,-999.0,-999.0,0.0,9999,9999.0,-75.7,24.3,200.0,10,339.0014749230451,-999.0,-999.0,0.0,9999,9999.0,1
709,939,1,-999.0,-999.0,0.0,9999,9999.0,-78.0,22.0,200.0,10,339.1194479825656,-999.0,-999.0,0.0,9999,9999.0,1
719,939,0,-999.0,-999.0,0.0,9999,9999.0,-70.5,29.5,200.0,10,339.532030889576,-999.0,-999.0,0.0,9999,9999.0,1
709,939,0,-999.0,-999.0,0.0,9999,9999.0,-72.7,27.3,200.0,10,339.1194479825656,-999.0,-999.0,0.0,9999,9999.0,1
699,939,0,-999.0,-999.0,0.0,9999,9999.0,-80.4,19.6,200.0,10,669.2697512961422,-999.0,-999.0,0.0,9999,9999.0,1
709,939,0,-999.0,-999.0,0.0,9999,9999.0,-75.2,24.8,200.0,10,339.1194479825656,-999.0,-999.0,0.0,9999,9999.0,1
719,939,2,-999.0,-999.0,0.0,9999,9999.0,-78.2,21.8,200.0,10,339.532030889576,-999.0,-999.0,0.0,9999,9999.0,1
719,929,0,-999.0,-999.0,0.0,9999,9999.0,-71.1,28.9,200.0,10,329.548175537356,-999.0,-999.0,0.0,9999,9999.0,1
729,929,1,-999.0,-999.0,0.0,9999,9999.0,-74.3,25.7,200.0,10,330.2756424564185,-999.0,-999.0,0.0,9999,9999.0,1
729,919,0,-999.0,-999.0,0.0,9999,9999.0,-78.4,21.6,200.0,10,320.31546949843056,-999.0,-999.0,0.0,9999,9999.0,1
729,909,0,-999.0,-999.0,0.0,9999,9999.0,-74.3,25.7,200.0,10,310.35785796399614,-999.0,-999.0,0.0,9999,9999.0,1
739,909,0,-999.0,-999.0,0.0,9999,9999.0,-73.9,26.1,200.0,10,311.4514408378937,-999.0,-999.0,0.0,9999,9999.0,1
729,909,1,-999.0,-999.0,0.0,9999,9999.0,-80.3,19.7,200.0,10,310.35785796399614,-999.0,-999.0,0.0,9999,9999.0,1
739,909,0,-999.0,-999.0,0.0,9999,9999.0,-75.6,24.4,200.0,10,311.4514408378937,-999.0,-999.0,0.0,9999,9999.0,1
729,909,0,-999.0,-999.0,0.0,9999,9999.0,-77.1,22.9,200.0,10,310.35785796399614,-999.0,-999.0,0.0,9999,9999.0,1
729,899,0,-999.0,-999.0,0.0,9999,9999.0,-71.4,28.6,200.0,10,300.40306256761096,-999.0,-999.0,0.0,9999,9999.0,1
719,899,0,-999.0,-999.0,0.0,9999,9999.0,-77.7,22.3,200.0,10,637.778958574207,-999.0,-999.0,0.0,9999,9999.0,1
719,889,0,-999.0,-999.0,0.0,9999,9999.0,-76.1,23.9,200.0,10,289.62389404191083,-999.0,-999.0,0.0,9999,9999.0,1
719,879,0,-999.0,-999.0,0.0,9999,9999.0,-69.9,30.1,200.0,10,279.6462050520264,-999.0,-999.0,0.0,9999,9999.0,1
709,879,1,-999.0,-999.0,0.0,9999,9999.0,-75.8,24.2,200.0,10,279.1451235468748,-999.0,-999.0,0.0,9999,9999.0,1
719,879,2,-999.0,-999.0,0.0,9999,9999.0,-77.7,22.3,200.0,10,279.6462050520264,-999.0,-999.0,0.0,9999,9999.0,1
729,879,0,-999.0,-999.0,0.0,9999,9999.0,-80.6,19.4,200.0,10,280.5031194122447,-999.0,-999.0,0.0,9999,9999.0,1
729,869,0,-92.1,2.9,15.55,977,138.5712812959453,-72.0,28.0,200.0,10,270.55868125048215,-999.0,-999.0,0.0,9999,9999.0,0
719,869,0,-90.8,4.2,18.49,953,143.95138068111746,-68.9,31.1,200.0,10,269.67016891009655,-999.0,-999.0,0.0,9999,9999.0,0
719,859,0,-999.0,-999.0,0.0,9999,9999.0,-71.1,28.9,200.0,10,259.6959760951255,-999.0,-999.0,0.0,9999,9999.0,1
729,859,1,-999.0,-999.0,0.0,9999,9999.0,-77.5,22.5,200.0,10,260.6184951226601,-999.0,-999.0,0.0,9999,9999.0,1
729,849,1,-999.0,-999.0,0.0,9999,9999.0,-78.6,21.4,200.0,10,250.68306683938587,-89.0,1.0,1.17,990,101.20276676059801,1
719,849,1,-94.1,0.9,11.51,994,127.91403363196706,-66.7,33.3,200.0,10,249.72384747957094,-999.0,-999.0,0.0,9999,9999.0,1
719,859,0,-94.7,0.3,10.48,997,135.80132547217644,-72.5,27.5,200.0,10,259.6959760951255,-999.0,-999.0,0.0,9999,9999.0,0
709,859,1,-999.0,-999.0,0.0,9999,9999.0,-64.1,35.9,200.0,10,259.15632348063593,-999.0,-999.0,0.0,9999,9999.0,1
699,859,1,-94.5,0.5,10.84,996,148.60013458944107,-74.3,25.7,200.0,10,259.0019304947359,-999.0,-999.0,0.0,9999,9999.0,1
699,849,0,-999.0,-999.0,0.0,9999,9999.0,-70.4,29.6,200.0,10,249.0020080240318,-999.0,-999.0,0.0,9999,9999.0,1
709,849,1,-85.8,9.2,32.07,608,134.46932735757994,-63.6,36.4,200.0,10,249.1625975141534,-999.0,-999.0,0.0,9999,9999.0,1
709,859,0,-999.0,-999.0,0.0,9999,9999.0,-82.4,17.6,200.0,11,596.7930964748168,-999.0,-999.0,0.0,9999,9999.0,1
709,849,0,-93.2,1.8,13.2,989,134.46932735757994,-78.2,21.8,200.0,10,249.1625975141534,-86.7,3.3,1.64,934,107.15409464878138,2
709,859,0,-999.0,-999.0,0.0,9999,9999.0,-67.7,32.3,200.0,10,259.15632348063593,-999.0,-999.0,0.0,9999,9999.0,1
709,869,0,-999.0,-999.0,0.0,9999,9999.0,-72.1,27.9,200.0,10,269.15051551130273,-88.7,1.3,1.23,986,125.86500705120545,2
719,869,0,-999.0,-999.0,0.0,9999,9999.0,-74.4,25.6,200.0,10,269.67016891009655,-999.0,-999.0,0.0,9999,9999.0,1
729,869,1,-93.0,2.0,13.66,987,138.5712812959453,-73.5,26.5,200.0,10,270.55868125048215,-999.0,-999.0,0.0,9999,9999.0,1
739,869,1,-94.6,0.4,10.72,996,133.7235955244997,-77.9,22.1,200.0,10,271.8124353299532,-999.0,-999.0,0.0,9999,9999.0,1
749,869,0,-999.0,-999.0,0.0,9999,9999.0,-71.8,28.2,200.0,10,273.4264069178396,-999.0,-999.0,0.0,9999,9999.0,1
749,879,2,-93.9,1.1,12.01,993,138.7155362603627,-74.0,26.0,200.0,10,283.2701890421934,-999.0,-999.0,0.0,9999,9999.0,1
749,889,0,-999.0,-999.0,0.0,9999,9999.0,-72.9,27.1,200.0,10,293.1245469079654,-999.0,-999.0,0.0,9999,9999.0,1
739,889,0,-999.0,-999.0,0.0,9999,9999.0,-79.9,20.1,200.0,10,291.61961525247233,-999.0,-999.0,0.0,9999,9999.0,1
739,879,2,-999.0,-999.0,0.0,9999,9999.0,-81.8,18.2,200.0,11,626.3880586345816,-999.0,-999.0,0.0,9999,9999.0,1
739,869,0,-91.9,3.1,16.11,973,133.7235955244997,-78.5,21.5,200.0,10,271.8124353299532,-999.0,-999.0,0.0,9999,9999.0,0
729,869,0,-999.0,-999.0,0.0,9999,9999.0,-77.1,22.9,200.0,10,270.55868125048215,-999.0,-999.0,0.0,9999,9999.0,1
719,869,0,-91.4,3.6,17.08,966,143.95138068111746,-73.8,26.2,200.0,10,269.67016891009655,-999.0,-999.0,0.0,9999,9999.0,0
719,859,0,-94.7,0.3,10.54,997,135.80132547217644,-71.4,28.6,200.0,10,259.6959760951255,-999.0,-999.0,0.0,9999,9999.0,0
719,869,0,-999.0,-999.0,0.0,9999,9999.0,-80.6,19.4,200.0,10,269.67016891009655,-999.0,-999.0,0.0,9999,9999.0,1
719,859,0,-93.7,1.3,12.27,992,135.80132547217644,-74.6,25.4,200.0,10,259.6959760951255,-89.1,0.9,1.15,992,113.3225485064645,2
719,869,0,-93.8,1.2,12.14,992,143.95138068111746,-80.6,19.4,200.0,10,269.67016891009655,-999.0,-999.0,0.0,9999,9999.0,0
719,879,2,-999.0,-999.0,0.0,9999,9999.0,-71.5,28.5,200.0,10,279.6462050520264,-999.0,-999.0,0.0,9999,9999.0,1
719,889,1,-999.0,-999.0,0.0,9999,9999.0,-82.0,18.0,200.0,11,289.62389404191083,-999.0,-999.0,0.0,9999,9999.0,1
709,889,0,-999.0,-999.0,0.0,9999,9999.0,-79.7,20.3,200.0,10,289.1401044476535,-999.0,-999.0,0.0,9999,9999.0,1
709,879,1,-90.4,4.6,19.56,942,157.8670326572334,-67.0,33.0,200.0,10,279.1451235468748,-999.0,-999.0,0.0,9999,9999.0,1
709,889,0,-999.0,-999.0,0.0,9999,9999.0,-72.0,28.0,200.0,10,289.1401044476535,-999.0,-999.0,0.0,9999,9999.0,1
719,889,0,-999.0,-999.0,0.0,9999,9999.0,-82.1,17.9,200.0,11,289.62389404191083,-999.0,-999.0,0.0,9999,9999.0,1
709,889,1,-999.0,-999.0,0.0,9999,9999.0,-74.9,25.1,200.0,10,289.1401044476535,-999.0,-999.0,0.0,9999,9999.0,1
709,879,0,-999.0,-999.0,0.0,9999,9999.0,-80.1,19.9,200.0,10,279.1451235468748,-999.0,-999.0,0.0,9999,9999.0,1
709,889,0,-999.0,-999.0,0.0,9999,9999.0,-68.5,31.5,200.0,10,289.1401044476535,-999.0,-999.0,0.0,9999,9999.0,1
709,879,0,-999.0,-999.0,0.0,9999,9999.0,-80.4,19.6,200.0,10,279.1451235468748,-999.0,-999.0,0.0,9999,9999.0,1
709,869,1,-93.4,1.6,12.95,990,149.80654191322887,-69.8,30.2,200.0,10,269.15051551130273,-999.0,-999.0,0.0,9999,9999.0,1
699,869,2,-999.0,-999.0,0.0,9999,9999.0,-73.4,26.6,200.0,10,269.0018587296378,-999.0,-999.0,0.0,9999,9999.0,1
699,859,0,-92.6,2.4,14.52,983,148.60013458944107,-78.0,22.0,200.0,10,259.0019304947359,-999.0,-999.0,0.0,9999,9999.0,0
709,859,0,-91.5,3.5,16.89,968,141.9929575718458,-80.7,19.3,200.0,10,259.15632348063593,-999.0,-999.0,0.0,9999,9999.0,0
709,849,2,-999.0,-999.0,0.0,9999,9999.0,-71.1,28.9,200.0,10,249.1625975141534,-89.9,0.1,1.02,1000,107.15409464878138,1
719,849,0,-91.0,4.0,18.08,958,127.91403363196706,-67.6,32.4,200.0,10,249.72384747957094,-88.8,1.2,1.22,987,103.74005976477939,2
729,849,0,-90.8,4.2,18.7,951,121.82774724995944,-70.3,29.7,200.0,10,250.68306683938587,-88.8,1.2,1.22,987,101.20276676059801,2
719,849,0,-91.7,3.3,16.57,970,127.91403363196706,-74.4,25.6,200.0,10,249.72384747957094,-999.0,-999.0,0.0,9999,9999.0,0
729,849,0,-93.0,2.0,13.7,987,121.82774724995944,-79.7,20.3,200.0,10,250.68306683938587,-88.5,1.5,1.28,982,101.20276676059801,2
719,849,0,-92.4,2.6,14.89,981,127.91403363196706,-76.9,23.1,200.0,10,249.72384747957094,-999.0,-999.0,0.0,9999,9999.0,0
729,849,1,-92.3,2.7,15.21,979,121.82774724995944,-75.1,24.9,200.0,10,250.68306683938587,-89.4,0.6,1.1,996,101.20276676059801,1
719,849,0,-91.2,3.8,17.75,960,127.91403363196706,-72.6,27.4,200.0,10,249.72384747957094,-999.0,-999.0,0.0,9999,9999.0,0
719,859,0,-999.0,-999.0,0.0,9999,9999.0,-74.1,25.9,200.0,10,259.6959760951255,-999.0,-999.0,0.0,9999,9999.0,1
719,849,0,-94.6,0.4,10.72,996,127.91403363196706,-73.5,26.5,200.0,10,249.72384747957094,-999.0,-999.0,0.0,9999,9999.0,0
719,859,0,-93.5,1.5,12.67,991,135.80132547217644,-81.0,19.0,200.0,10,259.6959760951255,-999.0,-999.0,0.0,9999,9999.0,0
709,859,1,-94.5,0.5,10.81,996,141.9929575718458,-76.6,23.4,200.0,10,259.15632348063593,-999.0,-999.0,0.0,9999,9999.0,1
719,859,0,-999.0,-999.0,0.0,9999,9999.0,-77.7,22.3,200.0,10,259.6959760951255,-999.0,-999.0,0.0,9999,9999.0,1
719,849,0,-999.0,-999.0,0.0,9999,9999.0,-58.1,41.9,200.0,10,249.72384747957094,-89.4,0.6,1.1,996,103.74005976477939,2
729,849,1,-93.3,1.7,13.14,989,121.82774724995944,-74.0,26.0,200.0,10,250.68306683938587,-88.0,2.0,1.37,972,101.20276676059801,1
729,839,0,-89.3,5.7,22.32,901,113.85077953180645,-71.8,28.2,200.0,10,240.75298544358697,-89.6,0.4,1.07,998,91.44397191723465,2
729,849,1,-93.2,1.8,13.3,988,121.82774724995944,-63.7,36.3,200.0,10,250.68306683938587,-89.2,0.8,1.14,993,101.20276676059801,1
739,849,0,-999.0,-999.0,0.0,9999,9999.0,-67.0,33.0,200.0,10,252.03571175529868,-999.0,-999.0,0.0,9999,9999.0,1
739,839,0,-84.0,11.0,37.65,382,107.89810007595129,-72.7,27.3,200.0,10,242.16110340019515,-89.8,0.2,1.03,1000,89.67719888578144,2
749,839,0,-90.2,4.8,20.04,936,102.57680049601859,-72.2,27.8,200.0,10,243.97130978867168,-86.8,3.2,1.62,937,89.00561780022652,2
749,829,0,-81.1,13.9,46.82,128,94.03190947758107,-67.9,32.1,200.0,10,234.18368858654523,-87.0,3.0,1.59,942,79.00632886041473,2
759,829,0,-86.2,8.8,31.13,646,89.00561780022652,-75.0,25.0,200.0,10,236.47832881682837,-87.1,2.9,1.57,946,79.51100552753688,2
759,839,0,-92.6,2.4,14.6,982,97.98979538707079,-74.8,25.2,200.0,10,246.1747346906258,-85.3,4.7,1.99,855,89.45389874119518,2
769,839,1,-88.5,6.5,24.56,855,94.2443632266673,-72.7,27.3,200.0,10,248.76092940813675,-999.0,-999.0,0.0,9999,9999.0,1
759,839,0,-84.6,10.4,35.84,453,97.98979538707079,-74.2,25.8,200.0,10,246.1747346906258,-87.5,2.5,1.47,961,89.45389874119518,2
769,839,1,-92.6,2.4,14.49,983,94.2443632266673,-77.5,22.5,200.0,10,248.76092940813675,-89.6,0.4,1.06,998,91.00549433962765,1
779,839,1,-90.0,5.0,20.53,929,91.44397191723465,-67.7,32.3,200.0,10,251.7180962902747,-999.0,-999.0,0.0,9999,9999.0,1
779,829,1,-87.3,7.7,27.74,767,81.74350127074322,-77.0,23.0,200.0,10,242.24367896810023,-86.5,3.5,1.68,926,84.15461959987698,1
779,819,0,-90.3,4.7,19.89,938,72.12489168102785,-70.4,29.6,200.0,10,232.81322986462774,-999.0,-999.0,0.0,9999,9999.0,0
769,819,0,-89.9,5.1,20.78,926,75.64390259630977,-73.2,26.8,200.0,10,229.61271741782946,-82.8,7.2,2.0,619,71.56814934033156,2
769,809,0,-71.4,23.6,78.59,6,66.64833081180653,-65.4,34.6,200.0,10,220.0954338463204,-82.4,7.6,2.0,565,61.98386886924694,2
